Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,Status,Customer_Cost
14,3/11/2011,45.01,3.58,184.61,9.55,False,Pending,661.29
14,3/18/2011,46.66,3.63,184.81,9.55,False,Fullfilled,671.04
14,3/25/2011,41.76,3.62,184.99,9.55,False,Pending,670.6
14,4/1/2011,37.27,3.64,185.18,9.52,False,Fullfilled,673.68
14,4/8/2011,48.71,3.72,185.36,9.52,False,Fullfilled,689.55
14,4/15/2011,53.69,3.82,185.53,9.52,False,Fullfilled,708.93
14,4/22/2011,53.04,3.89,185.67,9.52,False,Partial,722.62
14,4/29/2011,66.18,3.96,185.8,9.52,False,Pending,736.15
14,5/6/2011,58.21,4.05,185.94,9.52,False,Fullfilled,752.3
14,5/13/2011,60.38,4.07,186.07,9.52,False,Partial,756.57
14,5/20/2011,62.28,4.06,185.97,9.52,False,Partial,755.39
14,5/27/2011,69.7,3.98,185.86,9.52,False,Partial,740.65
14,6/3/2011,76.38,3.92,185.75,9.52,False,Fullfilled,728.53
14,6/10/2011,73.88,3.88,185.65,9.52,False,Fullfilled,720.5
14,6/17/2011,69.32,3.84,185.67,9.52,False,Pending,713.35
14,6/24/2011,74.85,3.8,185.79,9.52,False,Pending,706.75
14,7/1/2011,74.04,3.75,185.91,9.62,False,Fullfilled,696.8
14,7/8/2011,77.49,3.71,186.03,9.62,False,Pending,690.36
14,7/15/2011,78.47,3.76,186.14,9.62,False,Pending,699.89
14,7/22/2011,82.33,3.81,186.22,9.62,False,Partial,709.68
14,7/29/2011,81.31,3.83,186.3,9.62,False,Partial,713.33
14,8/5/2011,78.22,3.84,186.37,9.62,False,Fullfilled,716.05
14,8/12/2011,77.0,3.81,186.45,9.62,False,Pending,710.75
14,8/19/2011,72.98,3.75,186.51,9.62,False,Fullfilled,698.85
14,8/26/2011,72.55,3.7,186.56,9.62,False,Partial,691.03
14,9/2/2011,70.63,3.7,186.62,9.62,False,Pending,691.05
14,9/9/2011,71.48,3.74,186.67,9.62,True,Partial,697.79
14,9/16/2011,69.17,3.74,186.8,9.62,False,Fullfilled,699.01
14,9/23/2011,63.75,3.71,187.03,9.62,False,Partial,694.07
14,9/30/2011,70.66,3.64,187.26,9.62,False,Fullfilled,682.55
14,10/7/2011,55.82,3.58,187.48,9.52,False,Fullfilled,671.75
14,10/14/2011,63.82,3.54,187.69,9.52,False,Pending,664.62
14,10/21/2011,59.6,3.57,187.78,9.52,False,Partial,670.39
14,10/28/2011,51.78,3.57,187.88,9.52,False,Fullfilled,670.53
14,11/4/2011,43.92,3.55,187.97,9.52,False,Partial,667.48
14,11/11/2011,47.65,3.53,188.06,9.52,False,Pending,663.86
14,11/18/2011,51.34,3.53,188.2,9.52,False,Partial,664.34
14,11/25/2011,48.71,3.49,188.35,9.52,True,Fullfilled,657.72
14,12/2/2011,50.19,3.45,188.5,9.52,False,Partial,650.71
14,12/9/2011,46.57,3.42,188.65,9.52,False,Fullfilled,644.26
14,12/16/2011,39.93,3.41,188.8,9.52,False,Fullfilled,644.37
14,12/23/2011,42.27,3.39,188.93,9.52,False,Fullfilled,640.28
14,12/30/2011,37.79,3.39,189.06,9.52,True,Partial,640.73
14,1/6/2012,35.88,3.42,189.19,9.42,False,Pending,647.42
14,1/13/2012,41.18,3.51,189.33,9.42,False,Partial,665.1
14,1/20/2012,31.85,3.53,189.42,9.42,False,Fullfilled,669.23
14,1/27/2012,37.93,3.57,189.52,9.42,False,Partial,676.01
14,2/3/2012,42.96,3.62,189.61,9.42,False,Pending,685.83
14,2/10/2012,37.0,3.64,189.71,9.42,True,Partial,690.54
14,2/17/2012,36.85,3.7,189.84,9.42,False,Fullfilled,701.47
14,2/24/2012,42.86,3.74,190.01,9.42,False,Pending,710.44
14,3/2/2012,41.55,3.82,190.17,9.42,False,Partial,725.69
14,3/9/2012,45.52,3.85,190.34,9.42,False,Pending,732.41
14,3/16/2012,50.56,3.86,190.46,9.42,False,Partial,735.56
14,3/23/2012,59.45,3.9,190.54,9.42,False,Fullfilled,743.09
14,3/30/2012,50.04,3.95,190.61,9.42,False,Pending,753.48
14,4/6/2012,49.73,4.0,190.69,9.57,False,Fullfilled,761.98
14,4/13/2012,51.83,4.04,190.76,9.57,False,Pending,771.43
14,4/20/2012,63.13,4.03,190.81,9.57,False,Pending,768.41
14,4/27/2012,53.2,4.0,190.87,9.57,False,Fullfilled,764.24
14,5/4/2012,55.21,3.95,190.92,9.57,False,Fullfilled,754.33
14,5/11/2012,61.24,3.89,190.98,9.57,False,Fullfilled,742.71
14,5/18/2012,66.3,3.85,191.0,9.57,False,Fullfilled,734.95
14,5/25/2012,67.21,3.8,191.0,9.57,False,Fullfilled,725.43
14,6/1/2012,74.48,3.74,191.01,9.57,False,Fullfilled,714.76
14,6/8/2012,64.3,3.69,191.02,9.57,False,Fullfilled,704.66
14,6/15/2012,71.93,3.62,191.03,9.57,False,Fullfilled,691.53
14,6/22/2012,74.22,3.56,191.06,9.57,False,Fullfilled,680.95
14,6/29/2012,75.22,3.51,191.1,9.57,False,Fullfilled,669.99
14,7/6/2012,82.99,3.48,191.13,9.68,False,Fullfilled,664.19
14,7/13/2012,79.97,3.52,191.17,9.68,False,Partial,673.49
14,7/20/2012,78.89,3.57,191.17,9.68,False,Partial,681.89
14,7/27/2012,77.2,3.65,191.17,9.68,False,Fullfilled,697.18
14,8/3/2012,76.58,3.65,191.16,9.68,False,Fullfilled,698.51
14,8/10/2012,78.65,3.72,191.16,9.68,False,Partial,711.51
14,8/17/2012,75.71,3.81,191.23,9.68,False,Pending,728.01
14,8/24/2012,72.62,3.83,191.34,9.68,False,Partial,733.62
14,8/31/2012,75.09,3.87,191.46,9.68,False,Partial,740.38
14,9/7/2012,75.7,3.91,191.58,9.68,True,Fullfilled,749.26
14,9/14/2012,67.87,3.95,191.7,9.68,False,Partial,756.83
14,9/21/2012,65.32,4.04,191.86,9.68,False,Pending,774.72
14,9/28/2012,64.88,4.0,192.01,9.68,False,Pending,767.48
14,10/5/2012,64.89,3.98,192.17,9.67,False,Partial,765.8
14,10/12/2012,54.47,4.0,192.33,9.67,False,Partial,769.31
14,10/19/2012,56.47,3.97,192.33,9.67,False,Pending,763.36
14,10/26/2012,58.85,3.88,192.31,9.67,False,Partial,746.54
14,11/2/2012,52.45,3.79,192.29,9.67,False,Partial,728.19
14,11/9/2012,41.2,3.77,192.26,9.67,False,Partial,725.03
14,11/16/2012,45.61,3.75,192.26,9.67,False,Fullfilled,720.98
14,11/23/2012,43.08,3.75,192.28,9.67,True,Pending,720.68
14,11/30/2012,37.43,3.73,192.3,9.67,False,Partial,717.1
14,12/7/2012,45.53,3.69,192.33,9.67,False,Fullfilled,709.3
14,12/14/2012,43.55,3.64,192.36,9.67,False,Fullfilled,699.61
14,12/21/2012,43.54,3.58,192.46,9.67,False,Fullfilled,688.43
14,12/28/2012,35.96,3.56,192.56,9.67,True,Fullfilled,686.09
14,1/4/2013,32.87,3.59,192.66,9.62,False,Partial,692.03
14,1/11/2013,38.78,3.61,192.76,9.62,False,Pending,696.06
14,1/18/2013,41.45,3.6,192.81,9.62,False,Fullfilled,695.08
14,1/25/2013,26.49,3.58,192.84,9.62,False,Partial,690.94
14,2/1/2013,34.92,3.62,192.87,9.62,False,Pending,697.22
14,2/8/2013,28.99,3.75,192.9,9.62,True,Pending,723.94
14,2/15/2013,35.87,3.81,192.94,9.62,False,Pending,735.89
14,2/22/2013,31.48,3.86,193.03,9.62,False,Partial,744.91
14,3/1/2013,39.72,3.89,193.12,9.62,False,Fullfilled,751.25
14,3/8/2013,36.13,3.86,193.21,9.62,False,Pending,745.8
14,3/15/2013,42.81,3.83,193.3,9.62,False,Fullfilled,741.1
14,3/22/2013,36.55,3.8,193.37,9.62,False,Partial,734.8
14,3/29/2013,40.68,3.78,193.44,9.62,False,Fullfilled,731.99
14,4/5/2013,43.94,3.76,193.52,9.34,False,Pending,728.2
14,4/12/2013,57.39,3.72,193.59,9.34,False,Partial,720.93
14,4/19/2013,56.27,3.68,193.59,9.34,False,Fullfilled,711.63
14,4/26/2013,50.64,3.62,193.59,9.34,False,Pending,699.83
14,5/3/2013,56.07,3.59,,,False,Pending,
14,5/10/2013,58.86,3.58,,,False,Pending,
14,5/17/2013,60.59,3.61,,,False,Fullfilled,
14,5/24/2013,67.11,3.63,,,False,Pending,
14,5/31/2013,65.88,3.65,,,False,Pending,
14,6/7/2013,70.71,3.63,,,False,Fullfilled,
14,6/14/2013,70.01,3.63,,,False,Partial,
14,6/21/2013,70.13,3.63,,,False,Pending,
14,6/28/2013,76.05,3.64,,,False,Pending,
14,7/5/2013,77.5,3.61,,,False,Partial,
14,7/12/2013,79.37,3.61,,,False,Fullfilled,
14,7/19/2013,82.84,3.74,,,False,Partial,
14,7/26/2013,76.06,3.8,,,False,Pending,
15,2/5/2010,19.83,2.95,131.53,9.35,False,Pending,388.53
15,2/12/2010,22.0,2.94,131.59,9.35,True,Partial,386.86
15,2/19/2010,27.54,2.91,131.64,9.35,False,Fullfilled,382.93
15,2/26/2010,29.87,2.91,131.69,9.35,False,Partial,383.21
15,3/5/2010,31.79,2.92,131.74,9.35,False,Partial,384.53
15,3/12/2010,41.39,2.94,131.78,9.35,False,Partial,387.18
15,3/19/2010,44.69,2.96,131.82,9.35,False,Partial,390.2
15,3/26/2010,39.53,2.96,131.86,9.35,False,Pending,390.71
15,4/2/2010,45.27,2.96,131.9,9.18,False,Pending,390.03
15,4/9/2010,57.77,2.99,131.94,9.18,False,Partial,394.77
15,4/16/2010,49.63,3.01,131.98,9.18,False,Partial,397.26
15,4/23/2010,46.54,3.02,132.02,9.18,False,Pending,398.84
15,4/30/2010,49.09,3.04,132.06,9.18,False,Fullfilled,401.74
15,5/7/2010,63.16,3.1,132.11,9.18,False,Fullfilled,408.87
15,5/14/2010,47.13,3.11,132.15,9.18,False,Pending,411.26
15,5/21/2010,59.09,3.1,132.22,9.18,False,Partial,409.36
15,5/28/2010,70.61,3.05,132.29,9.18,False,Pending,402.97
15,6/4/2010,69.99,3.01,132.36,9.18,False,Partial,397.89
15,6/11/2010,61.04,2.97,132.44,9.18,False,Partial,393.6
15,6/18/2010,65.83,2.94,132.47,9.18,False,Fullfilled,389.74
15,6/25/2010,72.79,2.96,132.5,9.18,False,Partial,391.93
15,7/2/2010,66.13,2.96,132.52,9.1,False,Pending,392.0
15,7/9/2010,77.33,2.94,132.55,9.1,False,Pending,389.69
15,7/16/2010,72.83,2.93,132.57,9.1,False,Fullfilled,388.82
15,7/23/2010,73.2,2.92,132.58,9.1,False,Fullfilled,387.67
15,7/30/2010,72.04,2.93,132.6,9.1,False,Pending,388.78
15,8/6/2010,72.7,2.94,132.61,9.1,False,Pending,390.15
15,8/13/2010,72.17,2.92,132.63,9.1,False,Pending,387.68
15,8/20/2010,71.1,2.91,132.66,9.1,False,Partial,386.44
15,8/27/2010,65.07,2.88,132.69,9.1,False,Fullfilled,382.82
15,9/3/2010,73.17,2.86,132.72,9.1,False,Fullfilled,379.59
15,9/10/2010,62.36,2.84,132.76,9.1,True,Partial,376.63
15,9/17/2010,57.94,2.85,132.77,9.1,False,Fullfilled,377.86
15,9/24/2010,62.53,2.84,132.76,9.1,False,Fullfilled,376.65
15,10/1/2010,59.69,2.84,132.76,9.07,False,Partial,377.03
15,10/8/2010,52.19,2.9,132.75,9.07,False,Fullfilled,385.38
15,10/15/2010,49.96,3.0,132.76,9.07,False,Fullfilled,398.16
15,10/22/2010,47.1,3.05,132.82,9.07,False,Fullfilled,404.96
15,10/29/2010,55.09,3.06,132.87,9.07,False,Pending,405.92
15,11/5/2010,40.29,3.05,132.92,9.07,False,Fullfilled,405.29
15,11/12/2010,39.63,3.06,132.98,9.07,False,Pending,407.58
15,11/19/2010,44.1,3.14,132.92,9.07,False,Partial,417.09
15,11/26/2010,40.71,3.19,132.84,9.07,True,Fullfilled,423.22
15,12/3/2010,36.0,3.2,132.76,9.07,False,Pending,424.82
15,12/10/2010,23.97,3.26,132.68,9.07,False,Fullfilled,431.86
15,12/17/2010,25.3,3.3,132.68,9.07,False,Pending,437.98
15,12/24/2010,25.07,3.31,132.75,9.07,False,Pending,439.26
15,12/31/2010,26.54,3.34,132.82,9.07,True,Partial,443.07
15,1/7/2011,30.53,3.35,132.88,8.77,False,Pending,445.29
15,1/14/2011,19.53,3.37,132.95,8.77,False,Partial,447.65
15,1/21/2011,21.84,3.39,133.03,8.77,False,Partial,451.1
15,1/28/2011,19.61,3.4,133.11,8.77,False,Partial,452.83
15,2/4/2011,20.69,3.4,133.18,8.77,False,Fullfilled,452.82
15,2/11/2011,21.64,3.42,133.26,8.77,True,Fullfilled,455.22
15,2/18/2011,33.06,3.42,133.37,8.77,False,Fullfilled,456.13
15,2/25/2011,20.87,3.45,133.49,8.77,False,Partial,460.81
15,3/4/2011,28.16,3.6,133.61,8.77,False,Partial,481.68
15,3/11/2011,34.27,3.75,133.74,8.77,False,Fullfilled,501.78
15,3/18/2011,40.23,3.8,133.85,8.77,False,Pending,508.09
15,3/25/2011,32.63,3.79,133.96,8.77,False,Fullfilled,507.57
15,4/1/2011,30.34,3.81,134.07,8.66,False,Pending,510.93
15,4/8/2011,40.94,3.9,134.18,8.66,False,Fullfilled,522.62
15,4/15/2011,48.63,3.98,134.28,8.66,False,Fullfilled,534.56
15,4/22/2011,41.37,4.06,134.36,8.66,False,Pending,545.62
15,4/29/2011,55.46,4.12,134.44,8.66,False,Partial,553.47
15,5/6/2011,49.87,4.19,134.51,8.66,False,Partial,563.88
15,5/13/2011,57.07,4.21,134.59,8.66,False,Fullfilled,566.77
15,5/20/2011,57.19,4.2,134.68,8.66,False,Fullfilled,565.93
15,5/27/2011,65.87,4.13,134.77,8.66,False,Fullfilled,557.13
15,6/3/2011,69.8,4.07,134.86,8.66,False,Pending,548.73
15,6/10/2011,69.86,4.03,134.94,8.66,False,Partial,543.14
15,6/17/2011,63.9,3.99,135.08,8.66,False,Pending,538.85
15,6/24/2011,69.96,3.96,135.27,8.66,False,Partial,536.19
15,7/1/2011,67.43,3.92,135.45,8.81,False,Partial,530.41
15,7/8/2011,73.47,3.89,135.63,8.81,False,Pending,527.05
15,7/15/2011,73.34,3.92,135.78,8.81,False,Fullfilled,531.59
15,7/22/2011,79.97,3.97,135.87,8.81,False,Pending,539.69
15,7/29/2011,74.67,4.0,135.96,8.81,False,Partial,544.4
15,8/5/2011,73.63,4.02,136.05,8.81,False,Pending,546.94
15,8/12/2011,70.63,4.0,136.14,8.81,False,Partial,543.9
15,8/19/2011,70.41,3.94,136.18,8.81,False,Pending,536.83
15,8/26/2011,69.19,3.91,136.21,8.81,False,Partial,532.05
15,9/2/2011,67.63,3.88,136.24,8.81,False,Pending,528.49
15,9/9/2011,67.59,3.93,136.27,8.81,True,Fullfilled,535.56
15,9/16/2011,62.1,3.94,136.31,8.81,False,Pending,536.67
15,9/23/2011,59.0,3.9,136.37,8.81,False,Fullfilled,531.69
15,9/30/2011,64.87,3.86,136.42,8.81,False,Pending,526.31
15,10/7/2011,51.24,3.78,136.47,8.87,False,Partial,515.18
15,10/14/2011,61.3,3.74,136.52,8.87,False,Fullfilled,511.11
15,10/21/2011,51.67,3.76,136.5,8.87,False,Fullfilled,512.84
15,10/28/2011,45.54,3.76,136.49,8.87,False,Pending,512.79
15,11/4/2011,43.39,3.74,136.48,8.87,False,Partial,510.14
15,11/11/2011,47.13,3.72,136.46,8.87,False,Fullfilled,507.5
15,11/18/2011,46.53,3.72,136.47,8.87,False,Partial,507.25
15,11/25/2011,41.1,3.69,136.48,8.87,True,Partial,503.47
15,12/2/2011,45.67,3.67,136.49,8.87,False,Partial,500.38
15,12/9/2011,38.53,3.63,136.5,8.87,False,Pending,495.1
15,12/16/2011,35.49,3.61,136.53,8.87,False,Partial,493.02
15,12/23/2011,34.93,3.59,136.59,8.87,False,Pending,489.94
15,12/30/2011,31.44,3.57,136.64,8.87,True,Pending,487.27
15,1/6/2012,30.24,3.58,136.7,8.94,False,Fullfilled,490.06
15,1/13/2012,36.26,3.67,136.75,8.94,False,Fullfilled,501.34
15,1/20/2012,21.39,3.7,136.86,8.94,False,Partial,507.05
15,1/27/2012,30.87,3.74,136.96,8.94,False,Fullfilled,511.82
15,2/3/2012,35.3,3.8,137.06,8.94,False,Pending,520.29
15,2/10/2012,31.91,3.83,137.17,8.94,True,Pending,524.8
15,2/17/2012,30.26,3.87,137.26,8.94,False,Fullfilled,531.74
15,2/24/2012,33.18,3.92,137.34,8.94,False,Partial,537.97
15,3/2/2012,33.24,3.98,137.42,8.94,False,Partial,547.36
15,3/9/2012,36.97,4.02,137.51,8.94,False,Pending,552.91
15,3/16/2012,47.42,4.02,137.58,8.94,False,Fullfilled,553.23
15,3/23/2012,58.92,4.05,137.66,8.94,False,Pending,558.05
15,3/30/2012,42.65,4.1,137.73,8.94,False,Fullfilled,564.4
15,4/6/2012,40.01,4.14,137.8,9.15,False,Partial,570.89
15,4/13/2012,43.52,4.19,137.87,9.15,False,Fullfilled,577.25
15,4/20/2012,54.47,4.17,137.92,9.15,False,Partial,575.14
15,4/27/2012,41.57,4.16,137.98,9.15,False,Partial,574.4
15,5/4/2012,51.04,4.12,138.03,9.15,False,Partial,569.25
15,5/11/2012,54.23,4.06,138.09,9.15,False,Partial,559.95
15,5/18/2012,58.84,4.03,138.11,9.15,False,Partial,556.43
15,5/25/2012,67.97,3.98,138.11,9.15,False,Partial,549.54
15,6/1/2012,67.61,3.92,138.11,9.15,False,Pending,540.72
15,6/8/2012,59.35,3.87,138.12,9.15,False,Fullfilled,534.65
15,6/15/2012,67.7,3.79,138.13,9.15,False,Partial,522.96
15,6/22/2012,74.28,3.72,138.16,9.15,False,Fullfilled,514.24
15,6/29/2012,68.91,3.67,138.2,9.15,False,Pending,506.77
15,7/6/2012,74.64,3.65,138.23,9.19,False,Partial,503.99
15,7/13/2012,72.62,3.69,138.26,9.19,False,Partial,510.05
15,7/20/2012,75.31,3.73,138.23,9.19,False,Pending,515.89
15,7/27/2012,73.9,3.82,138.2,9.19,False,Partial,527.94
15,8/3/2012,73.13,3.82,138.17,9.19,False,Fullfilled,527.68
15,8/10/2012,73.99,3.86,138.14,9.19,False,Pending,533.65
15,8/17/2012,70.29,3.96,138.19,9.19,False,Pending,547.63
15,8/24/2012,66.98,4.0,138.28,9.19,False,Fullfilled,552.71
15,8/31/2012,71.42,4.03,138.38,9.19,False,Partial,557.11
15,9/7/2012,71.61,4.08,138.47,9.19,True,Pending,564.42
15,9/14/2012,65.44,4.09,138.57,9.19,False,Fullfilled,566.46
15,9/21/2012,60.34,4.2,138.65,9.19,False,Pending,582.76
15,9/28/2012,57.13,4.16,138.74,9.19,False,Fullfilled,576.88
15,10/5/2012,59.57,4.15,138.83,8.99,False,Partial,576.27
15,10/12/2012,49.12,4.19,138.91,8.99,False,Partial,581.48
15,10/19/2012,52.89,4.15,138.83,8.99,False,Pending,576.58
15,10/26/2012,55.75,4.07,138.73,8.99,False,Fullfilled,564.76
15,11/2/2012,47.36,3.97,138.62,8.99,False,Pending,550.33
15,11/9/2012,36.32,3.95,138.52,8.99,False,Pending,546.73
15,11/16/2012,44.4,3.94,138.45,8.99,False,Fullfilled,545.76
15,11/23/2012,39.82,3.98,138.42,8.99,True,Pending,550.65
15,11/30/2012,34.04,3.97,138.4,8.99,False,Partial,548.9
15,12/7/2012,40.95,3.92,138.38,8.99,False,Partial,542.45
15,12/14/2012,37.66,3.87,138.37,8.99,False,Fullfilled,535.35
15,12/21/2012,38.6,3.82,138.43,8.99,False,Partial,528.24
15,12/28/2012,28.16,3.78,138.49,8.99,True,Fullfilled,524.18
15,1/4/2013,23.76,3.79,138.55,9.04,False,Partial,525.65
15,1/11/2013,33.36,3.8,138.61,9.04,False,Pending,526.99
15,1/18/2013,35.19,3.8,138.67,9.04,False,Fullfilled,526.67
15,1/25/2013,18.82,3.78,138.73,9.04,False,Pending,524.41
15,2/1/2013,29.71,3.81,138.8,9.04,False,Partial,528.26
15,2/8/2013,21.64,3.94,138.86,9.04,True,Pending,547.8
15,2/15/2013,30.02,4.01,138.9,9.04,False,Partial,556.44
15,2/22/2013,23.11,4.04,138.88,9.04,False,Pending,561.79
15,3/1/2013,33.45,4.08,138.87,9.04,False,Fullfilled,566.44
15,3/8/2013,28.46,4.04,138.85,9.04,False,Pending,561.66
15,3/15/2013,37.38,4.03,138.86,9.04,False,Fullfilled,559.47
15,3/22/2013,27.38,4.0,138.93,9.04,False,Partial,555.56
15,3/29/2013,35.7,3.98,138.99,9.04,False,Partial,553.6
15,4/5/2013,36.51,3.95,139.06,8.81,False,Pending,549.83
15,4/12/2013,42.94,3.91,139.12,8.81,False,Partial,544.53
15,4/19/2013,50.36,3.88,139.12,8.81,False,Fullfilled,539.24
15,4/26/2013,46.56,3.81,139.12,8.81,False,Partial,529.5
15,5/3/2013,58.11,3.78,,,False,Fullfilled,
15,5/10/2013,60.82,3.76,,,False,Pending,
15,5/17/2013,51.69,3.79,,,False,Partial,
15,5/24/2013,62.86,3.79,,,False,Partial,
15,5/31/2013,60.73,3.81,,,False,Fullfilled,
15,6/7/2013,62.21,3.79,,,False,Fullfilled,
15,6/14/2013,61.31,3.8,,,False,Fullfilled,
15,6/21/2013,62.53,3.79,,,False,Pending,
15,6/28/2013,73.7,3.8,,,False,Fullfilled,
15,7/5/2013,70.26,3.78,,,False,Partial,
15,7/12/2013,73.9,3.79,,,False,Pending,
15,7/19/2013,78.04,3.91,,,False,Fullfilled,
15,7/26/2013,68.77,3.95,,,False,Partial,
16,2/5/2010,19.79,2.58,189.38,8.04,False,Pending,488.6
16,2/12/2010,20.87,2.57,189.46,8.04,True,Pending,487.3
16,2/19/2010,21.13,2.55,189.53,8.04,False,Fullfilled,483.31
16,2/26/2010,18.12,2.59,189.6,8.04,False,Pending,490.31
16,3/5/2010,27.92,2.62,189.67,8.04,False,Fullfilled,496.93
16,3/12/2010,28.64,2.68,189.74,8.04,False,Fullfilled,509.25
16,3/19/2010,33.45,2.69,189.73,8.04,False,Fullfilled,510.76
16,3/26/2010,29.88,2.72,189.72,8.04,False,Partial,515.47
16,4/2/2010,36.19,2.72,189.7,7.84,False,Partial,516.95
16,4/9/2010,34.21,2.75,189.69,7.84,False,Fullfilled,521.65
16,4/16/2010,45.69,2.76,189.66,7.84,False,Pending,524.42
16,4/23/2010,44.9,2.78,189.62,7.84,False,Pending,526.38
16,4/30/2010,37.75,2.77,189.58,7.84,False,Fullfilled,524.36
16,5/7/2010,37.43,2.77,189.53,7.84,False,Partial,525.19
16,5/14/2010,41.26,2.79,189.49,7.84,False,Pending,528.3
16,5/21/2010,47.34,2.78,189.47,7.84,False,Fullfilled,525.96
16,5/28/2010,52.08,2.74,189.45,7.84,False,Pending,518.51
16,6/4/2010,53.76,2.7,189.42,7.84,False,Fullfilled,511.44
16,6/11/2010,62.63,2.68,189.4,7.84,False,Pending,508.35
16,6/18/2010,52.4,2.67,189.42,7.84,False,Pending,506.51
16,6/25/2010,62.37,2.72,189.45,7.84,False,Fullfilled,514.37
16,7/2/2010,64.44,2.73,189.49,7.87,False,Fullfilled,516.92
16,7/9/2010,61.79,2.71,189.52,7.87,False,Partial,513.8
16,7/16/2010,67.68,2.7,189.61,7.87,False,Pending,511.76
16,7/23/2010,70.67,2.69,189.77,7.87,False,Pending,510.68
16,7/30/2010,70.71,2.69,189.94,7.87,False,Fullfilled,510.93
16,8/6/2010,67.42,2.69,190.1,7.87,False,Partial,511.37
16,8/13/2010,63.91,2.72,190.26,7.87,False,Pending,518.08
16,8/20/2010,63.59,2.73,190.29,7.87,False,Partial,519.89
16,8/27/2010,65.66,2.73,190.33,7.87,False,Pending,519.79
16,9/3/2010,58.02,2.77,190.36,7.87,False,Fullfilled,527.87
16,9/10/2010,57.24,2.78,190.4,7.87,True,Fullfilled,529.3
16,9/17/2010,56.55,2.8,190.47,7.87,False,Fullfilled,533.31
16,9/24/2010,58.19,2.79,190.57,7.87,False,Partial,532.27
16,10/1/2010,59.39,2.76,190.67,7.99,False,Partial,526.07
16,10/8/2010,54.29,2.74,190.78,7.99,False,Pending,523.68
16,10/15/2010,45.0,2.76,190.86,7.99,False,Partial,527.16
16,10/22/2010,45.85,2.76,190.91,7.99,False,Partial,527.29
16,10/29/2010,35.76,2.75,190.95,7.99,False,Pending,524.74
16,11/5/2010,39.94,2.73,191.0,7.99,False,Fullfilled,521.23
16,11/12/2010,34.04,2.74,191.04,7.99,False,Pending,522.88
16,11/19/2010,27.26,2.76,191.03,7.99,False,Fullfilled,526.86
16,11/26/2010,23.46,2.74,191.01,7.99,True,Partial,523.76
16,12/3/2010,23.68,2.71,190.99,7.99,False,Fullfilled,517.97
16,12/10/2010,32.02,2.73,190.97,7.99,False,Partial,520.98
16,12/17/2010,26.01,2.78,191.03,7.99,False,Partial,530.68
16,12/24/2010,32.46,2.78,191.14,7.99,False,Partial,531.57
16,12/31/2010,19.66,2.83,191.26,7.99,True,Pending,541.06
16,1/7/2011,12.39,2.88,191.37,7.61,False,Pending,551.52
16,1/14/2011,17.46,2.91,191.48,7.61,False,Fullfilled,557.39
16,1/21/2011,28.6,2.97,191.57,7.61,False,Fullfilled,569.55
16,1/28/2011,20.8,3.01,191.67,7.61,False,Partial,576.54
16,2/4/2011,13.64,3.01,191.76,7.61,False,Partial,577.4
16,2/11/2011,15.02,3.04,191.86,7.61,True,Fullfilled,582.67
16,2/18/2011,27.18,3.05,191.92,7.61,False,Pending,585.54
16,2/25/2011,26.15,3.1,191.96,7.61,False,Pending,595.28
16,3/4/2011,31.77,3.23,192.01,7.61,False,Fullfilled,620.58
16,3/11/2011,29.36,3.37,192.06,7.61,False,Pending,647.62
16,3/18/2011,36.5,3.41,192.12,7.61,False,Pending,654.37
16,3/25/2011,32.61,3.41,192.2,7.61,False,Fullfilled,656.16
16,4/1/2011,35.75,3.46,192.27,7.34,False,Pending,665.44
16,4/8/2011,38.04,3.53,192.34,7.34,False,Fullfilled,679.35
16,4/15/2011,34.59,3.61,192.42,7.34,False,Partial,694.84
16,4/22/2011,40.74,3.64,192.52,7.34,False,Partial,700.02
16,4/29/2011,37.77,3.66,192.62,7.34,False,Pending,705.58
16,5/6/2011,38.64,3.74,192.73,7.34,False,Pending,719.83
16,5/13/2011,43.29,3.77,192.83,7.34,False,Pending,726.38
16,5/20/2011,43.95,3.83,192.83,7.34,False,Pending,738.16
16,5/27/2011,45.17,3.8,192.84,7.34,False,Pending,731.81
16,6/3/2011,54.08,3.76,192.84,7.34,False,Pending,725.66
16,6/10/2011,55.78,3.74,192.85,7.34,False,Pending,720.28
16,6/17/2011,58.34,3.7,192.9,7.34,False,Partial,713.16
16,6/24/2011,54.36,3.66,193.0,7.34,False,Partial,706.57
16,7/1/2011,63.59,3.6,193.09,7.34,False,Fullfilled,694.56
16,7/8/2011,65.0,3.54,193.19,7.34,False,Partial,683.88
16,7/15/2011,65.16,3.53,193.31,7.34,False,Partial,682.78
16,7/22/2011,65.36,3.54,193.51,7.34,False,Pending,686.0
16,7/29/2011,66.84,3.55,193.71,7.34,False,Pending,687.09
16,8/5/2011,63.96,3.55,193.91,7.34,False,Fullfilled,689.16
16,8/12/2011,67.09,3.54,194.11,7.34,False,Partial,687.54
16,8/19/2011,68.83,3.5,194.25,7.34,False,Fullfilled,679.68
16,8/26/2011,67.51,3.48,194.38,7.34,False,Partial,677.41
16,9/2/2011,63.44,3.51,194.51,7.34,False,Pending,682.92
16,9/9/2011,56.99,3.57,194.64,7.34,True,Pending,694.08
16,9/16/2011,53.68,3.6,194.74,7.34,False,Fullfilled,700.29
16,9/23/2011,50.39,3.58,194.81,7.34,False,Fullfilled,697.61
