Store,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month,Type,Area
12,MILD,3.6,129.8980645,12.89,False,2011,12,b,112238
12,MILD,3.541,129.9845484,12.89,False,2011,12,b,112238
12,MILD,3.428,130.0710323,12.89,True,2011,12,b,112238
12,WARM,3.599,130.1575161,12.187,False,2012,1,b,112238
12,MILD,3.657,130.244,12.187,False,2012,1,b,112238
12,MILD,3.66,130.2792258,12.187,False,2012,1,b,112238
12,WARM,3.675,130.3144516,12.187,False,2012,1,b,112238
12,WARM,3.702,130.3496774,12.187,False,2012,2,b,112238
12,WARM,3.722,130.3849032,12.187,True,2012,2,b,112238
12,WARM,3.781,130.4546207,12.187,False,2012,2,b,112238
12,WARM,3.95,130.5502069,12.187,False,2012,2,b,112238
12,WARM,4.178,130.6457931,12.187,False,2012,3,b,112238
12,WARM,4.25,130.7413793,12.187,False,2012,3,b,112238
12,WARM,4.273,130.8261935,12.187,False,2012,3,b,112238
12,WARM,4.038,130.8966452,12.187,False,2012,3,b,112238
12,WARM,4.294,130.9670968,12.187,False,2012,3,b,112238
12,WARM,4.121,131.0375484,11.627,False,2012,4,b,112238
12,WARM,4.254,131.108,11.627,False,2012,4,b,112238
12,WARM,4.222,131.1173333,11.627,False,2012,4,b,112238
12,WARM,4.193,131.1266667,11.627,False,2012,4,b,112238
12,WARM,4.171,131.136,11.627,False,2012,5,b,112238
12,WARM,4.186,131.1453333,11.627,False,2012,5,b,112238
12,HOT,4.11,131.0983226,11.627,False,2012,5,b,112238
12,HOT,4.293,131.0287742,11.627,False,2012,5,b,112238
12,WARM,4.277,130.9592258,11.627,False,2012,6,b,112238
12,HOT,4.103,130.8896774,11.627,False,2012,6,b,112238
12,HOT,4.144,130.8295333,11.627,False,2012,6,b,112238
12,HOT,4.014,130.7929,11.627,False,2012,6,b,112238
12,HOT,3.875,130.7562667,11.627,False,2012,6,b,112238
12,HOT,3.765,130.7196333,10.926,False,2012,7,b,112238
12,HOT,3.723,130.683,10.926,False,2012,7,b,112238
12,HOT,3.726,130.7012903,10.926,False,2012,7,b,112238
12,HOT,3.769,130.7195806,10.926,False,2012,7,b,112238
12,HOT,3.76,130.737871,10.926,False,2012,8,b,112238
12,HOT,3.811,130.7561613,10.926,False,2012,8,b,112238
12,HOT,4.002,130.7909677,10.926,False,2012,8,b,112238
12,HOT,4.055,130.8381613,10.926,False,2012,8,b,112238
12,HOT,4.093,130.8853548,10.926,False,2012,8,b,112238
12,HOT,4.124,130.9325484,10.926,True,2012,9,b,112238
12,HOT,4.133,130.9776667,10.926,False,2012,9,b,112238
12,HOT,4.125,131.0103333,10.926,False,2012,9,b,112238
12,HOT,3.966,131.043,10.926,False,2012,9,b,112238
12,HOT,3.966,131.0756667,10.199,False,2012,10,b,112238
12,WARM,4.468,131.1083333,10.199,False,2012,10,b,112238
12,WARM,4.449,131.1499677,10.199,False,2012,10,b,112238
12,WARM,4.301,131.1930968,10.199,False,2012,10,b,112238
12,WARM,4.099,131.2362258,10.199,False,2012,11,b,112238
12,WARM,3.951,131.2793548,10.199,False,2012,11,b,112238
12,MILD,3.834,131.3258,10.199,False,2012,11,b,112238
12,WARM,3.759,131.3766667,10.199,True,2012,11,b,112238
12,WARM,3.581,131.4275333,10.199,False,2012,11,b,112238
12,WARM,3.668,131.4784,10.199,False,2012,12,b,112238
12,MILD,3.467,131.537,10.199,False,2012,12,b,112238
12,MILD,3.393,131.642,10.199,False,2012,12,b,112238
12,MILD,3.48,131.747,10.199,True,2012,12,b,112238
12,MILD,3.51,131.852,9.91,False,2013,1,b,112238
12,MILD,3.542,131.957,9.91,False,2013,1,b,112238
12,MILD,3.545,132.030871,9.91,False,2013,1,b,112238
12,MILD,3.337,132.0922903,9.91,False,2013,1,b,112238
12,MILD,3.6,132.1537097,9.91,False,2013,2,b,112238
12,WARM,3.795,132.215129,9.91,True,2013,2,b,112238
12,MILD,3.924,132.2725714,9.91,False,2013,2,b,112238
12,MILD,4.031,132.3200714,9.91,False,2013,2,b,112238
12,MILD,4.109,132.3675714,9.91,False,2013,3,b,112238
12,WARM,3.874,132.4150714,9.91,False,2013,3,b,112238
12,WARM,4.104,132.4668065,9.91,False,2013,3,b,112238
12,WARM,4.062,132.529129,9.91,False,2013,3,b,112238
12,WARM,4.016,132.5914516,9.91,False,2013,3,b,112238
12,WARM,3.998,132.6537742,9.874,False,2013,4,b,112238
12,WARM,3.981,132.7160968,9.874,False,2013,4,b,112238
12,WARM,3.76,132.7160968,9.874,False,2013,4,b,112238
12,WARM,3.889,132.7160968,9.874,False,2013,4,b,112238
12,WARM,3.671,,,False,2013,5,b,112238
12,WARM,3.689,,,False,2013,5,b,112238
12,HOT,3.809,,,False,2013,5,b,112238
12,WARM,3.835,,,False,2013,5,b,112238
12,HOT,3.829,,,False,2013,5,b,112238
12,HOT,3.789,,,False,2013,6,b,112238
12,HOT,3.771,,,False,2013,6,b,112238
12,HOT,3.766,,,False,2013,6,b,112238
12,HOT,3.781,,,False,2013,6,b,112238
12,HOT,3.753,,,False,2013,7,b,112238
12,HOT,3.737,,,False,2013,7,b,112238
12,HOT,3.823,,,False,2013,7,b,112238
12,HOT,3.865,,,False,2013,7,b,112238
13,MILD,2.666,126.4420645,8.316,False,2010,2,a,219622
13,MILD,2.671,126.4962581,8.316,True,2010,2,a,219622
13,MILD,2.654,126.5262857,8.316,False,2010,2,a,219622
13,MILD,2.667,126.5522857,8.316,False,2010,2,a,219622
13,MILD,2.681,126.5782857,8.316,False,2010,3,a,219622
13,MILD,2.733,126.6042857,8.316,False,2010,3,a,219622
13,MILD,2.782,126.6066452,8.316,False,2010,3,a,219622
13,MILD,2.819,126.6050645,8.316,False,2010,3,a,219622
13,MILD,2.842,126.6034839,8.107,False,2010,4,a,219622
13,MILD,2.877,126.6019032,8.107,False,2010,4,a,219622
13,WARM,2.915,126.5621,8.107,False,2010,4,a,219622
13,WARM,2.936,126.4713333,8.107,False,2010,4,a,219622
13,MILD,2.941,126.3805667,8.107,False,2010,4,a,219622
13,MILD,2.948,126.2898,8.107,False,2010,5,a,219622
13,WARM,2.962,126.2085484,8.107,False,2010,5,a,219622
13,WARM,2.95,126.1843871,8.107,False,2010,5,a,219622
13,WARM,2.908,126.1602258,8.107,False,2010,5,a,219622
13,WARM,2.871,126.1360645,8.107,False,2010,6,a,219622
13,WARM,2.841,126.1119032,8.107,False,2010,6,a,219622
13,WARM,2.819,126.114,8.107,False,2010,6,a,219622
13,WARM,2.82,126.1266,8.107,False,2010,6,a,219622
13,WARM,2.814,126.1392,7.951,False,2010,7,a,219622
13,WARM,2.802,126.1518,7.951,False,2010,7,a,219622
13,WARM,2.791,126.1498065,7.951,False,2010,7,a,219622
13,HOT,2.797,126.1283548,7.951,False,2010,7,a,219622
13,WARM,2.797,126.1069032,7.951,False,2010,7,a,219622
13,HOT,2.802,126.0854516,7.951,False,2010,8,a,219622
13,WARM,2.837,126.064,7.951,False,2010,8,a,219622
13,WARM,2.85,126.0766452,7.951,False,2010,8,a,219622
13,WARM,2.854,126.0892903,7.951,False,2010,8,a,219622
13,WARM,2.868,126.1019355,7.951,False,2010,9,a,219622
13,WARM,2.87,126.1145806,7.951,True,2010,9,a,219622
13,WARM,2.875,126.1454667,7.951,False,2010,9,a,219622
13,WARM,2.872,126.1900333,7.951,False,2010,9,a,219622
13,WARM,2.853,126.2346,7.795,False,2010,10,a,219622
13,WARM,2.841,126.2791667,7.795,False,2010,10,a,219622
13,WARM,2.845,126.3266774,7.795,False,2010,10,a,219622
13,WARM,2.849,126.3815484,7.795,False,2010,10,a,219622
13,MILD,2.841,126.4364194,7.795,False,2010,10,a,219622
13,MILD,2.831,126.4912903,7.795,False,2010,11,a,219622
13,MILD,2.831,126.5461613,7.795,False,2010,11,a,219622
13,MILD,2.842,126.6072,7.795,False,2010,11,a,219622
13,MILD,2.83,126.6692667,7.795,True,2010,11,a,219622
13,MILD,2.812,126.7313333,7.795,False,2010,12,a,219622
13,MILD,2.817,126.7934,7.795,False,2010,12,a,219622
13,MILD,2.842,126.8794839,7.795,False,2010,12,a,219622
13,MILD,2.846,126.9835806,7.795,False,2010,12,a,219622
13,MILD,2.868,127.0876774,7.795,True,2010,12,a,219622
13,MILD,2.891,127.1917742,7.47,False,2011,1,a,219622
13,MILD,2.903,127.3009355,7.47,False,2011,1,a,219622
13,MILD,2.934,127.4404839,7.47,False,2011,1,a,219622
13,MILD,2.96,127.5800323,7.47,False,2011,1,a,219622
13,MILD,2.974,127.7195806,7.47,False,2011,2,a,219622
13,MILD,3.034,127.859129,7.47,True,2011,2,a,219622
13,MILD,3.062,127.99525,7.47,False,2011,2,a,219622
13,MILD,3.12,128.13,7.47,False,2011,2,a,219622
13,MILD,3.23,128.26475,7.47,False,2011,3,a,219622
13,MILD,3.346,128.3995,7.47,False,2011,3,a,219622
13,MILD,3.407,128.5121935,7.47,False,2011,3,a,219622
13,MILD,3.435,128.6160645,7.47,False,2011,3,a,219622
13,MILD,3.487,128.7199355,7.193,False,2011,4,a,219622
13,MILD,3.547,128.8238065,7.193,False,2011,4,a,219622
13,MILD,3.616,128.9107333,7.193,False,2011,4,a,219622
13,MILD,3.655,128.9553,7.193,False,2011,4,a,219622
13,MILD,3.683,128.9998667,7.193,False,2011,4,a,219622
13,MILD,3.744,129.0444333,7.193,False,2011,5,a,219622
13,WARM,3.77,129.089,7.193,False,2011,5,a,219622
13,WARM,3.802,129.0756774,7.193,False,2011,5,a,219622
13,WARM,3.778,129.0623548,7.193,False,2011,5,a,219622
13,WARM,3.752,129.0490323,7.193,False,2011,6,a,219622
13,WARM,3.732,129.0357097,7.193,False,2011,6,a,219622
13,WARM,3.704,129.0432,7.193,False,2011,6,a,219622
13,WARM,3.668,129.0663,7.193,False,2011,6,a,219622
13,WARM,3.613,129.0894,6.877,False,2011,7,a,219622
13,WARM,3.563,129.1125,6.877,False,2011,7,a,219622
13,WARM,3.553,129.1338387,6.877,False,2011,7,a,219622
13,WARM,3.563,129.1507742,6.877,False,2011,7,a,219622
13,WARM,3.574,129.1677097,6.877,False,2011,7,a,219622
13,WARM,3.595,129.1846452,6.877,False,2011,8,a,219622
13,WARM,3.606,129.2015806,6.877,False,2011,8,a,219622
13,WARM,3.578,129.2405806,6.877,False,2011,8,a,219622
13,HOT,3.57,129.2832581,6.877,False,2011,8,a,219622
13,WARM,3.58,129.3259355,6.877,False,2011,9,a,219622
13,WARM,3.619,129.3686129,6.877,True,2011,9,a,219622
13,WARM,3.641,129.4306,6.877,False,2011,9,a,219622
13,WARM,3.648,129.5183333,6.877,False,2011,9,a,219622
13,WARM,3.623,129.6060667,6.877,False,2011,9,a,219622
13,WARM,3.592,129.6938,6.392,False,2011,10,a,219622
13,WARM,3.567,129.7706452,6.392,False,2011,10,a,219622
13,WARM,3.579,129.7821613,6.392,False,2011,10,a,219622
13,MILD,3.567,129.7936774,6.392,False,2011,10,a,219622
13,MILD,3.538,129.8051935,6.392,False,2011,11,a,219622
13,MILD,3.513,129.8167097,6.392,False,2011,11,a,219622
13,MILD,3.489,129.8268333,6.392,False,2011,11,a,219622
13,MILD,3.445,129.8364,6.392,True,2011,11,a,219622
13,MILD,3.389,129.8459667,6.392,False,2011,12,a,219622
13,MILD,3.341,129.8555333,6.392,False,2011,12,a,219622
13,MILD,3.282,129.8980645,6.392,False,2011,12,a,219622
13,MILD,3.186,129.9845484,6.392,False,2011,12,a,219622
13,MILD,3.119,130.0710323,6.392,True,2011,12,a,219622
13,MILD,3.08,130.1575161,6.104,False,2012,1,a,219622
13,MILD,3.056,130.244,6.104,False,2012,1,a,219622
13,MILD,3.047,130.2792258,6.104,False,2012,1,a,219622
13,MILD,3.058,130.3144516,6.104,False,2012,1,a,219622
13,MILD,3.077,130.3496774,6.104,False,2012,2,a,219622
13,MILD,3.116,130.3849032,6.104,True,2012,2,a,219622
13,MILD,3.119,130.4546207,6.104,False,2012,2,a,219622
13,MILD,3.145,130.5502069,6.104,False,2012,2,a,219622
13,MILD,3.242,130.6457931,6.104,False,2012,3,a,219622
13,MILD,3.38,130.7413793,6.104,False,2012,3,a,219622
13,WARM,3.529,130.8261935,6.104,False,2012,3,a,219622
13,MILD,3.671,130.8966452,6.104,False,2012,3,a,219622
13,WARM,3.734,130.9670968,6.104,False,2012,3,a,219622
13,MILD,3.793,131.0375484,5.965,False,2012,4,a,219622
13,WARM,3.833,131.108,5.965,False,2012,4,a,219622
13,WARM,3.845,131.1173333,5.965,False,2012,4,a,219622
13,WARM,3.842,131.1266667,5.965,False,2012,4,a,219622
13,WARM,3.831,131.136,5.965,False,2012,5,a,219622
13,WARM,3.809,131.1453333,5.965,False,2012,5,a,219622
13,WARM,3.808,131.0983226,5.965,False,2012,5,a,219622
13,WARM,3.801,131.0287742,5.965,False,2012,5,a,219622
13,WARM,3.788,130.9592258,5.965,False,2012,6,a,219622
13,WARM,3.776,130.8896774,5.965,False,2012,6,a,219622
13,WARM,3.756,130.8295333,5.965,False,2012,6,a,219622
13,WARM,3.737,130.7929,5.965,False,2012,6,a,219622
13,HOT,3.681,130.7562667,5.965,False,2012,6,a,219622
13,WARM,3.63,130.7196333,5.765,False,2012,7,a,219622
13,HOT,3.595,130.683,5.765,False,2012,7,a,219622
13,WARM,3.556,130.7012903,5.765,False,2012,7,a,219622
13,HOT,3.537,130.7195806,5.765,False,2012,7,a,219622
13,HOT,3.512,130.737871,5.765,False,2012,8,a,219622
13,HOT,3.509,130.7561613,5.765,False,2012,8,a,219622
13,WARM,3.545,130.7909677,5.765,False,2012,8,a,219622
13,WARM,3.582,130.8381613,5.765,False,2012,8,a,219622
13,WARM,3.624,130.8853548,5.765,False,2012,8,a,219622
13,WARM,3.689,130.9325484,5.765,True,2012,9,a,219622
13,WARM,3.749,130.9776667,5.765,False,2012,9,a,219622
13,WARM,3.821,131.0103333,5.765,False,2012,9,a,219622
13,WARM,3.821,131.043,5.765,False,2012,9,a,219622
13,WARM,3.815,131.0756667,5.621,False,2012,10,a,219622
13,WARM,3.797,131.1083333,5.621,False,2012,10,a,219622
13,WARM,3.781,131.1499677,5.621,False,2012,10,a,219622
13,MILD,3.755,131.1930968,5.621,False,2012,10,a,219622
13,WARM,3.702,131.2362258,5.621,False,2012,11,a,219622
13,WARM,3.663,131.2793548,5.621,False,2012,11,a,219622
13,MILD,3.612,131.3258,5.621,False,2012,11,a,219622
13,MILD,3.562,131.3766667,5.621,True,2012,11,a,219622
13,MILD,3.524,131.4275333,5.621,False,2012,11,a,219622
13,MILD,3.456,131.4784,5.621,False,2012,12,a,219622
13,MILD,3.379,131.537,5.621,False,2012,12,a,219622
13,MILD,3.263,131.642,5.621,False,2012,12,a,219622
13,MILD,3.147,131.747,5.621,True,2012,12,a,219622
13,MILD,3.066,131.852,5.372,False,2013,1,a,219622
13,MILD,2.982,131.957,5.372,False,2013,1,a,219622
13,MILD,2.914,132.030871,5.372,False,2013,1,a,219622
13,MILD,2.927,132.0922903,5.372,False,2013,1,a,219622
13,MILD,3.029,132.1537097,5.372,False,2013,2,a,219622
13,MILD,3.192,132.215129,5.372,True,2013,2,a,219622
13,MILD,3.323,132.2725714,5.372,False,2013,2,a,219622
13,MILD,3.459,132.3200714,5.372,False,2013,2,a,219622
13,MILD,3.521,132.3675714,5.372,False,2013,3,a,219622
13,MILD,3.526,132.4150714,5.372,False,2013,3,a,219622
13,MILD,3.518,132.4668065,5.372,False,2013,3,a,219622
13,MILD,3.518,132.529129,5.372,False,2013,3,a,219622
13,MILD,3.518,132.5914516,5.372,False,2013,3,a,219622
13,WARM,3.547,132.6537742,5.274,False,2013,4,a,219622
13,MILD,3.576,132.7160968,5.274,False,2013,4,a,219622
13,MILD,3.559,132.7160968,5.274,False,2013,4,a,219622
13,MILD,3.541,132.7160968,5.274,False,2013,4,a,219622
13,WARM,3.535,,,False,2013,5,a,219622
13,WARM,3.543,,,False,2013,5,a,219622
13,WARM,3.609,,,False,2013,5,a,219622
13,WARM,3.72,,,False,2013,5,a,219622
13,WARM,3.773,,,False,2013,5,a,219622
13,WARM,3.779,,,False,2013,6,a,219622
13,WARM,3.771,,,False,2013,6,a,219622
13,WARM,3.74,,,False,2013,6,a,219622
13,WARM,3.726,,,False,2013,6,a,219622
13,HOT,3.696,,,False,2013,7,a,219622
13,WARM,3.666,,,False,2013,7,a,219622
13,HOT,3.665,,,False,2013,7,a,219622
13,HOT,3.669,,,False,2013,7,a,219622
14,MILD,2.784,181.8711898,8.992,False,2010,2,a,200898
14,MILD,2.773,181.982317,8.992,True,2010,2,a,200898
14,MILD,2.745,182.0347816,8.992,False,2010,2,a,200898
14,MILD,2.754,182.0774691,8.992,False,2010,2,a,200898
14,MILD,2.777,182.1201566,8.992,False,2010,3,a,200898
14,MILD,2.818,182.1628441,8.992,False,2010,3,a,200898
14,MILD,2.844,182.0779857,8.992,False,2010,3,a,200898
14,WARM,2.854,181.9718697,8.992,False,2010,3,a,200898
14,MILD,2.85,181.8657537,8.899,False,2010,4,a,200898
14,WARM,2.869,181.7596377,8.899,False,2010,4,a,200898
14,WARM,2.899,181.6924769,8.899,False,2010,4,a,200898
14,WARM,2.902,181.6772564,8.899,False,2010,4,a,200898
14,WARM,2.921,181.6620359,8.899,False,2010,4,a,200898
14,WARM,2.966,181.6468154,8.899,False,2010,5,a,200898
14,WARM,2.982,181.6612792,8.899,False,2010,5,a,200898
14,WARM,2.958,181.8538486,8.899,False,2010,5,a,200898
14,WARM,2.899,182.0464181,8.899,False,2010,5,a,200898
14,WARM,2.847,182.2389876,8.899,False,2010,6,a,200898
14,WARM,2.809,182.4315571,8.899,False,2010,6,a,200898
14,WARM,2.78,182.4424199,8.899,False,2010,6,a,200898
14,WARM,2.808,182.3806,8.899,False,2010,6,a,200898
14,WARM,2.815,182.3187801,8.743,False,2010,7,a,200898
14,HOT,2.793,182.2569603,8.743,False,2010,7,a,200898
14,WARM,2.783,182.2604411,8.743,False,2010,7,a,200898
14,HOT,2.771,182.3509895,8.743,False,2010,7,a,200898
14,WARM,2.781,182.4415378,8.743,False,2010,7,a,200898
14,WARM,2.784,182.5320862,8.743,False,2010,8,a,200898
14,WARM,2.805,182.6226346,8.743,False,2010,8,a,200898
14,WARM,2.779,182.6165205,8.743,False,2010,8,a,200898
14,WARM,2.755,182.6104063,8.743,False,2010,8,a,200898
14,WARM,2.715,182.6042922,8.743,False,2010,9,a,200898
14,WARM,2.699,182.598178,8.743,True,2010,9,a,200898
14,WARM,2.706,182.622509,8.743,False,2010,9,a,200898
14,WARM,2.713,182.6696737,8.743,False,2010,9,a,200898
14,WARM,2.707,182.7168385,8.724,False,2010,10,a,200898
14,WARM,2.764,182.7640032,8.724,False,2010,10,a,200898
14,WARM,2.868,182.8106203,8.724,False,2010,10,a,200898
14,WARM,2.917,182.8558685,8.724,False,2010,10,a,200898
14,WARM,2.921,182.9011166,8.724,False,2010,10,a,200898
14,MILD,2.917,182.9463648,8.724,False,2010,11,a,200898
14,MILD,2.931,182.9916129,8.724,False,2010,11,a,200898
14,WARM,3.0,182.8989385,8.724,False,2010,11,a,200898
14,MILD,3.039,182.7832769,8.724,True,2010,11,a,200898
14,MILD,3.046,182.6676154,8.724,False,2010,12,a,200898
14,MILD,3.109,182.5519538,8.724,False,2010,12,a,200898
14,MILD,3.14,182.517732,8.724,False,2010,12,a,200898
14,MILD,3.141,182.54459,8.724,False,2010,12,a,200898
14,MILD,3.179,182.5714479,8.724,True,2010,12,a,200898
14,MILD,3.193,182.5983058,8.549,False,2011,1,a,200898
14,MILD,3.205,182.6585782,8.549,False,2011,1,a,200898
14,MILD,3.229,182.9193368,8.549,False,2011,1,a,200898
14,MILD,3.237,183.1800955,8.549,False,2011,1,a,200898
14,MILD,3.231,183.4408542,8.549,False,2011,2,a,200898
14,MILD,3.239,183.7016129,8.549,True,2011,2,a,200898
14,MILD,3.245,183.9371353,8.549,False,2011,2,a,200898
14,MILD,3.274,184.1625632,8.549,False,2011,2,a,200898
14,MILD,3.433,184.3879911,8.549,False,2011,3,a,200898
14,MILD,3.582,184.613419,8.549,False,2011,3,a,200898
14,MILD,3.631,184.809719,8.549,False,2011,3,a,200898
14,MILD,3.625,184.9943679,8.549,False,2011,3,a,200898
14,MILD,3.638,185.1790167,8.521,False,2011,4,a,200898
14,MILD,3.72,185.3636656,8.521,False,2011,4,a,200898
14,WARM,3.821,185.5339821,8.521,False,2011,4,a,200898
14,WARM,3.892,185.6684673,8.521,False,2011,4,a,200898
14,WARM,3.962,185.8029526,8.521,False,2011,4,a,200898
14,WARM,4.046,185.9374378,8.521,False,2011,5,a,200898
14,WARM,4.066,186.0719231,8.521,False,2011,5,a,200898
14,WARM,4.062,185.9661154,8.521,False,2011,5,a,200898
14,WARM,3.985,185.8603077,8.521,False,2011,5,a,200898
14,WARM,3.922,185.7545,8.521,False,2011,6,a,200898
14,WARM,3.881,185.6486923,8.521,False,2011,6,a,200898
14,WARM,3.842,185.6719333,8.521,False,2011,6,a,200898
14,WARM,3.804,185.7919609,8.521,False,2011,6,a,200898
14,WARM,3.748,185.9119885,8.625,False,2011,7,a,200898
14,WARM,3.711,186.032016,8.625,False,2011,7,a,200898
14,WARM,3.76,186.1399808,8.625,False,2011,7,a,200898
14,HOT,3.811,186.2177885,8.625,False,2011,7,a,200898
14,HOT,3.829,186.2955962,8.625,False,2011,7,a,200898
14,WARM,3.842,186.3734038,8.625,False,2011,8,a,200898
14,WARM,3.812,186.4512115,8.625,False,2011,8,a,200898
14,WARM,3.747,186.5093071,8.625,False,2011,8,a,200898
14,WARM,3.704,186.5641172,8.625,False,2011,8,a,200898
14,WARM,3.703,186.6189274,8.625,False,2011,9,a,200898
14,WARM,3.738,186.6737376,8.625,True,2011,9,a,200898
14,WARM,3.742,186.8024,8.625,False,2011,9,a,200898
14,WARM,3.711,187.0295321,8.625,False,2011,9,a,200898
14,WARM,3.645,187.2566641,8.625,False,2011,9,a,200898
14,WARM,3.583,187.4837962,8.523,False,2011,10,a,200898
14,WARM,3.541,187.6917481,8.523,False,2011,10,a,200898
14,WARM,3.57,187.7846197,8.523,False,2011,10,a,200898
14,WARM,3.569,187.8774913,8.523,False,2011,10,a,200898
14,MILD,3.551,187.9703629,8.523,False,2011,11,a,200898
14,MILD,3.53,188.0632345,8.523,False,2011,11,a,200898
14,WARM,3.53,188.1983654,8.523,False,2011,11,a,200898
14,MILD,3.492,188.3504,8.523,True,2011,11,a,200898
14,WARM,3.452,188.5024346,8.523,False,2011,12,a,200898
14,MILD,3.415,188.6544692,8.523,False,2011,12,a,200898
14,MILD,3.413,188.7979349,8.523,False,2011,12,a,200898
14,MILD,3.389,188.9299752,8.523,False,2011,12,a,200898
14,MILD,3.389,189.0620155,8.523,True,2011,12,a,200898
14,MILD,3.422,189.1940558,8.424,False,2012,1,a,200898
14,MILD,3.513,189.3260962,8.424,False,2012,1,a,200898
14,MILD,3.533,189.4214733,8.424,False,2012,1,a,200898
14,MILD,3.567,189.5168505,8.424,False,2012,1,a,200898
14,MILD,3.617,189.6122277,8.424,False,2012,2,a,200898
14,MILD,3.64,189.7076048,8.424,True,2012,2,a,200898
14,MILD,3.695,189.8424834,8.424,False,2012,2,a,200898
14,MILD,3.739,190.0069881,8.424,False,2012,2,a,200898
14,MILD,3.816,190.1714927,8.424,False,2012,3,a,200898
14,MILD,3.848,190.3359973,8.424,False,2012,3,a,200898
14,WARM,3.862,190.4618964,8.424,False,2012,3,a,200898
14,WARM,3.9,190.5363213,8.424,False,2012,3,a,200898
14,WARM,3.953,190.6107463,8.424,False,2012,3,a,200898
14,MILD,3.996,190.6851712,8.567,False,2012,4,a,200898
14,WARM,4.044,190.7595962,8.567,False,2012,4,a,200898
14,WARM,4.027,190.8138013,8.567,False,2012,4,a,200898
14,WARM,4.004,190.8680064,8.567,False,2012,4,a,200898
14,WARM,3.951,190.9222115,8.567,False,2012,5,a,200898
14,WARM,3.889,190.9764167,8.567,False,2012,5,a,200898
14,WARM,3.848,190.9964479,8.567,False,2012,5,a,200898
14,WARM,3.798,191.0028096,8.567,False,2012,5,a,200898
14,WARM,3.742,191.0091712,8.567,False,2012,6,a,200898
14,WARM,3.689,191.0155329,8.567,False,2012,6,a,200898
14,WARM,3.62,191.0299731,8.567,False,2012,6,a,200898
14,WARM,3.564,191.0646096,8.567,False,2012,6,a,200898
14,WARM,3.506,191.0992462,8.567,False,2012,6,a,200898
14,HOT,3.475,191.1338827,8.684,False,2012,7,a,200898
14,WARM,3.523,191.1685192,8.684,False,2012,7,a,200898
14,WARM,3.567,191.1670428,8.684,False,2012,7,a,200898
14,WARM,3.647,191.1655664,8.684,False,2012,7,a,200898
14,WARM,3.654,191.16409,8.684,False,2012,8,a,200898
14,WARM,3.722,191.1626135,8.684,False,2012,8,a,200898
14,WARM,3.807,191.2284919,8.684,False,2012,8,a,200898
14,WARM,3.834,191.3448865,8.684,False,2012,8,a,200898
14,WARM,3.867,191.461281,8.684,False,2012,8,a,200898
14,WARM,3.911,191.5776756,8.684,True,2012,9,a,200898
14,WARM,3.948,191.69985,8.684,False,2012,9,a,200898
14,WARM,4.038,191.8567038,8.684,False,2012,9,a,200898
14,WARM,3.997,192.0135577,8.684,False,2012,9,a,200898
14,WARM,3.985,192.1704115,8.667,False,2012,10,a,200898
14,WARM,4.0,192.3272654,8.667,False,2012,10,a,200898
14,WARM,3.969,192.3308542,8.667,False,2012,10,a,200898
14,WARM,3.882,192.3088989,8.667,False,2012,10,a,200898
14,WARM,3.787,192.2869435,8.667,False,2012,11,a,200898
14,MILD,3.771,192.2649882,8.667,False,2012,11,a,200898
14,MILD,3.75,192.2616192,8.667,False,2012,11,a,200898
14,MILD,3.748,192.2830321,8.667,True,2012,11,a,200898
14,MILD,3.729,192.3044449,8.667,False,2012,11,a,200898
14,MILD,3.688,192.3258577,8.667,False,2012,12,a,200898
14,MILD,3.637,192.3585484,8.667,False,2012,12,a,200898
14,MILD,3.577,192.4589063,8.667,False,2012,12,a,200898
14,MILD,3.563,192.5592643,8.667,True,2012,12,a,200898
14,MILD,3.592,192.6596222,8.625,False,2013,1,a,200898
14,MILD,3.611,192.7599801,8.625,False,2013,1,a,200898
14,MILD,3.605,192.8095068,8.625,False,2013,1,a,200898
14,MILD,3.583,192.838701,8.625,False,2013,1,a,200898
14,MILD,3.615,192.8678952,8.625,False,2013,2,a,200898
14,MILD,3.753,192.8970893,8.625,True,2013,2,a,200898
14,MILD,3.814,192.9434712,8.625,False,2013,2,a,200898
14,MILD,3.859,193.0328221,8.625,False,2013,2,a,200898
14,MILD,3.89,193.1221731,8.625,False,2013,3,a,200898
14,MILD,3.86,193.211524,8.625,False,2013,3,a,200898
14,MILD,3.834,193.2962767,8.625,False,2013,3,a,200898
14,MILD,3.8,193.3695335,8.625,False,2013,3,a,200898
14,MILD,3.784,193.4427903,8.625,False,2013,3,a,200898
14,MILD,3.763,193.5160471,8.335,False,2013,4,a,200898
14,WARM,3.724,193.589304,8.335,False,2013,4,a,200898
14,WARM,3.676,193.589304,8.335,False,2013,4,a,200898
14,WARM,3.615,193.589304,8.335,False,2013,4,a,200898
14,WARM,3.592,,,False,2013,5,a,200898
14,WARM,3.583,,,False,2013,5,a,200898
14,WARM,3.614,,,False,2013,5,a,200898
14,WARM,3.627,,,False,2013,5,a,200898
14,WARM,3.646,,,False,2013,5,a,200898
14,WARM,3.633,,,False,2013,6,a,200898
14,WARM,3.632,,,False,2013,6,a,200898
14,WARM,3.626,,,False,2013,6,a,200898
14,WARM,3.639,,,False,2013,6,a,200898
14,WARM,3.614,,,False,2013,7,a,200898
14,WARM,3.614,,,False,2013,7,a,200898
14,HOT,3.737,,,False,2013,7,a,200898
14,WARM,3.804,,,False,2013,7,a,200898
